th,year,dstrct_id,dstrct_Kanji,当落,Win(1:3),vote,vote_pcnt,candidate_name,gender,DOB,terms,party,派閥,派閥系統,新旧,推薦
50,2024,id11_41_02,佐賀２区,当,1,95581,51.2,大串博志,,,,立,,,,前
50,2024,id11_41_02,佐賀２区,比当,2,76554,41,古川康,,,,自,茂,前,,公
50,2024,id11_41_02,佐賀２区,-,3,7596,4.1,井上祐輔,,,,共,,,,新
50,2024,id11_41_02,佐賀２区,-,3,7108,3.8,下吹越優也,,,,参,,,,新
50,2024,id11_42_01,長崎１区,当,1,87784,52.5,西岡秀子,,,,国,,,,前
50,2024,id11_42_01,長崎１区,-,3,48382,29,下条博文,,,,自,,新,,公
50,2024,id11_42_01,長崎１区,-,3,12836,7.7,山田博司,,,,維,,,,新
50,2024,id11_42_01,長崎１区,-,3,9401,5.6,黒石隆太,,,,参,,,,新
50,2024,id11_42_01,長崎１区,-,3,8679,5.2,内田隆英,,,,共,,,,新
50,2024,id11_42_02,長崎２区,当,1,96095,46.3,加藤竜祥,,,,自,安,前,,公
50,2024,id11_42_02,長崎２区,比当,2,81808,39.5,山田勝彦,,,,立,,,,前
50,2024,id11_42_02,長崎２区,-,3,15365,7.4,高木聡子,,,,参,,,,新
50,2024,id11_42_02,長崎２区,-,3,14098,6.8,横田朋大,,,,維,,,,新
50,2024,id11_42_03,長崎３区,当,1,90930,50.9,金子容三,,,,自,岸,前,,公
50,2024,id11_42_03,長崎３区,-,3,68494,38.3,末次精一,,,,立,,,,元
50,2024,id11_42_03,長崎３区,-,3,19217,10.8,井上翔一朗,,,,維,,,,新
50,2024,id11_43_01,熊本１区,当,1,110068,55.1,木原稔,,,,自,茂,,,前
50,2024,id11_43_01,熊本１区,-,3,64238,32.2,出口慎太郎,,,,立,,,,新
50,2024,id11_43_01,熊本１区,-,3,25325,12.7,重松貴美,,,,参,,,,新
50,2024,id11_43_02,熊本２区,当,1,102624,69.3,西野太亮,,,,自,無,前,,公
50,2024,id11_43_02,熊本２区,-,3,25944,17.5,近田茜,,,,参,,,,新
50,2024,id11_43_02,熊本２区,-,3,19469,13.2,奥田木の実,,,,共,,,,新
50,2024,id11_43_03,熊本３区,当,1,104684,63.9,坂本哲志,,,,自,森,前,,公
50,2024,id11_43_03,熊本３区,-,3,36088,22,橋村りか,,,,社,,,,新
50,2024,id11_43_03,熊本３区,-,3,22958,14,植田貴俊,,,,参,,,,新
50,2024,id11_43_04,熊本４区,当,1,119947,58.3,金子恭之,,,,自,岸,前,,公
50,2024,id11_43_04,熊本４区,-,3,49672,24.1,笹本由紀子,,,,立,,,,新
50,2024,id11_43_04,熊本４区,-,3,36203,17.6,矢上雅義,,,,維,立,,,元
50,2024,id11_44_01,大分１区,当,1,96944,49.1,吉良州司,,,,無,,,,前
50,2024,id11_44_01,大分１区,-,3,70584,35.8,衛藤博昭,,,,自,,新,,公
50,2024,id11_44_01,大分１区,-,3,15626,7.9,野中しんすけ,,,,参,,,,新
50,2024,id11_44_01,大分１区,-,3,14186,7.2,山下魁,,,,共,,,,新
50,2024,id11_44_02,大分２区,当,1,62699,42.5,広瀬建,,,,無,,,,新
50,2024,id11_44_02,大分２区,比当,2,57234,38.8,吉川元,,,,立,,,,前
50,2024,id11_44_02,大分２区,-,3,27553,18.7,衛藤征士郎,,,,自,安,前,,公
50,2024,id11_44_03,大分３区,当,1,87301,55.2,岩屋毅,,,,自,,前,,公
50,2024,id11_44_03,大分３区,-,3,60207,38.1,小林華弥子,,,,立,,,,新
50,2024,id11_44_03,大分３区,-,3,10550,6.7,大塚光義,,,,共,,,,新
50,2024,id11_45_01,宮崎１区,当,1,79605,46.6,渡辺創,,,,立,,,,前
50,2024,id11_45_01,宮崎１区,-,3,49310,28.9,武井俊輔,,,,自,岸,前,,公
50,2024,id11_45_01,宮崎１区,-,3,24846,14.5,外山斎,,,,維,,,,新
50,2024,id11_45_01,宮崎１区,-,3,17100,10,滋井祐香,,,,参,,,,新
50,2024,id11_45_02,宮崎２区,当,1,74367,52.3,江藤拓,,,,自,,前,,公
50,2024,id11_45_02,宮崎２区,比当,2,61603,43.4,長友慎治,,,,国,,,,前
50,2024,id11_45_02,宮崎２区,-,3,6113,4.3,白江好友,,,,共,,,,新
50,2024,id11_45_03,宮崎３区,当,1,94009,79.2,古川禎久,,,,自,茂,前,,公
50,2024,id11_45_03,宮崎３区,-,3,24733,20.8,新村初代,,,,共,,,,新
50,2024,id11_46_01,鹿児島１区,当,1,80918,46,川内博史,,,,立,,,,前
50,2024,id11_46_01,鹿児島１区,比当,2,78221,44.5,宮路拓馬,,,,自,森,前,,公
50,2024,id11_46_01,鹿児島１区,-,3,16607,9.4,昇拓真,,,,参,,,,新
50,2024,id11_46_02,鹿児島２区,当,1,80397,45.9,三反園訓,,,,無,,,,前
50,2024,id11_46_02,鹿児島２区,-,3,54847,31.3,保岡宏武,,,,自,,,,前
50,2024,id11_46_02,鹿児島２区,-,3,19649,11.2,辻健太郎,,,,維,,,,新
50,2024,id11_46_02,鹿児島２区,-,3,12255,7,松崎真琴,,,,共,,,,新
50,2024,id11_46_02,鹿児島２区,-,3,7982,4.6,矢竹ゆかり,,,,参,,,,新
50,2024,id11_46_03,鹿児島３区,当,1,102762,58.3,野間健,,,,立,,,,前
50,2024,id11_46_03,鹿児島３区,-,3,73630,41.7,小里泰弘,,,,自,,前,,公
50,2024,id11_46_04,鹿児島４区,当,1,111484,72,森山裕,,,,自,森,前,,公
50,2024,id11_46_04,鹿児島４区,-,3,43412,28,山内光典,,,,社,,,,新
50,2024,id11_47_01,沖縄１区,当,1,49838,38.1,赤嶺政賢,,,,共,,,,前
50,2024,id11_47_01,沖縄１区,比当,2,42104,32.2,国場幸之助,,,,自,岸,前,,公
50,2024,id11_47_01,沖縄１区,-,3,29615,22.6,下地幹郎,,,,無,,,,元
50,2024,id11_47_01,沖縄１区,-,3,9271,7.1,和田知久,,,,参,,,,新
50,2024,id11_47_02,沖縄２区,当,1,61216,42,新垣邦男,,,,社,,,,前
50,2024,id11_47_02,沖縄２区,比当,2,47272,32.5,宮崎政久,,,,自,茂,前,,公
50,2024,id11_47_02,沖縄２区,-,3,22959,15.8,赤嶺昇,,,,維,,,,新
50,2024,id11_47_02,沖縄２区,-,3,11813,8.1,今野麻美,,,,参,,,,新
50,2024,id11_47_02,沖縄２区,-,3,2374,1.6,比嘉隆,,,,無,,,,新
50,2024,id11_47_03,沖縄３区,当,1,73226,46.7,島尻安伊子,,,,自,茂,前,,公
50,2024,id11_47_03,沖縄３区,比当,2,71457,45.5,屋良朝博,,,,立,,,,前
50,2024,id11_47_03,沖縄３区,-,3,12242,7.8,新城司,,,,参,,,,新
50,2024,id11_47_04,沖縄４区,当,1,61289,43.4,西銘恒三郎,,,,自,茂,前,,公
50,2024,id11_47_04,沖縄４区,-,3,47248,33.4,金城徹,,,,立,,,,新
50,2024,id11_47_04,沖縄４区,比当,2,20284,14.4,山川仁,,,,れ,,,,新
50,2024,id11_47_04,沖縄４区,-,3,12481,8.8,山川泰博,,,,維,,,,新
51,2026,id01_01_01,北海道１区,当,1,112618,43.6,加藤貴弘,,,1,自,,,新,(維)
51,2026,id01_01_01,北海道１区,-,3,81560,31.6,道下大樹,,,3,立,,,前,
51,2026,id01_01_01,北海道１区,比当,2,29134,11.3,臼木秀剛,,,2,国,,,前,
51,2026,id01_01_01,北海道１区,-,3,22024,8.5,加納千津子,,,,参,,,新,
51,2026,id01_01_01,北海道１区,-,3,12906,5,森英士,,,,共,,,新,
51,2026,id01_01_02,北海道２区,当,1,102343,42.9,高橋祐介,,,2,自,,,元,
51,2026,id01_01_02,北海道２区,-,3,72670,30.4,松木謙公,,,7,立,,,前,
51,2026,id01_01_02,北海道２区,-,3,27591,11.6,中田綾子,,,,参,,,新,
51,2026,id01_01_02,北海道２区,-,3,18625,7.8,山崎泉,,,,維,,,新,
51,2026,id01_01_02,北海道２区,-,3,17515,7.3,平岡大介,,,,共,,,新,
51,2026,id01_01_03,北海道３区,当,1,114285,46.5,高木宏寿,,,4,自,,,元,(維)
51,2026,id01_01_03,北海道３区,-,3,81318,33.1,荒井優,,,2,立,,,前,
51,2026,id01_01_03,北海道３区,-,3,34838,14.2,中島良樹,,,,参,,,新,
51,2026,id01_01_03,北海道３区,-,3,15595,6.3,円子裕子,,,,共,,,新,
51,2026,id01_01_04,北海道４区,当,1,105656,47.3,中村裕之,,,6,自,,,前,(維)
51,2026,id01_01_04,北海道４区,-,3,83516,37.4,大築紅葉,,,2,立,,,前,
51,2026,id01_01_04,北海道４区,-,3,20051,9,高橋翔太,,,,参,,,新,
51,2026,id01_01_04,北海道４区,-,3,14005,6.3,佐々木明美,,,,共,,,新,
51,2026,id01_01_05,北海道５区,当,1,143229,57.5,和田義明,,,4,自,,,元,(維)
51,2026,id01_01_05,北海道５区,-,3,105844,42.5,池田真紀,,,2,立,,,前,
51,2026,id01_01_06,北海道６区,当,1,121276,56.1,東国幹,,,3,自,,,前,(維)
51,2026,id01_01_06,北海道６区,-,3,79954,37,西川将人,,,1,立,,,前,
51,2026,id01_01_06,北海道６区,-,3,14978,6.9,荻生和敏,,,,共,,,新,
51,2026,id01_01_07,北海道７区,当,1,89336,65.7,鈴木貴子,,,6,自,,,前,(維)
51,2026,id01_01_07,北海道７区,-,3,46588,34.3,篠田奈保子,,,1,立,,,前,
51,2026,id01_01_08,北海道８区,当,1,108229,55.3,向山淳,,,2,自,,,前,
51,2026,id01_01_08,北海道８区,-,3,87526,44.7,逢坂誠二,,,6,立,,,前,
51,2026,id01_01_09,北海道９区,当,1,87984,43.1,松下英樹,,,1,自,,,新,
51,2026,id01_01_09,北海道９区,比当,2,81063,39.7,山岡達丸,,,5,立,,,前,
51,2026,id01_01_09,北海道９区,-,3,22900,11.2,菅野望帆,,,,参,,,新,
51,2026,id01_01_09,北海道９区,-,3,12142,5.9,立野広志,,,,共,,,新,
51,2026,id01_01_10,北海道１０区,当,1,74908,50,神谷裕,,,4,立,,,前,
51,2026,id01_01_10,北海道１０区,比当,2,74887,50,渡辺孝一,,,5,自,,,元,
51,2026,id01_01_11,北海道１１区,当,1,86019,50.1,中川紘一,,,1,自,,,新,(維)
51,2026,id01_01_11,北海道１１区,-,3,72951,42.5,石川香織,,,3,立,,,前,
51,2026,id01_01_11,北海道１１区,-,3,12613,7.4,宇都隆史,,,,参,,,新,
51,2026,id01_01_12,北海道１２区,当,1,92400,58.8,武部新,,,6,自,,,前,(維)
51,2026,id01_01_12,北海道１２区,-,3,64719,41.2,川原田英世,,,1,立,,,前,
51,2026,id02_02_01,青森１区,当,1,72060,50.9,津島淳,,,6,自,,,前,
51,2026,id02_02_01,青森１区,-,3,46218,32.6,升田世喜男,,,2,立,,,前,
51,2026,id02_02_01,青森１区,-,3,14181,10,加藤勉,,,,参,,,新,
51,2026,id02_02_01,青森１区,-,3,9139,6.5,斎藤美緒,,,,共,,,新,
51,2026,id02_02_02,青森２区,当,1,104608,54.6,神田潤一,,,3,自,,,前,(維)
51,2026,id02_02_02,青森２区,-,3,51027,26.6,松尾和彦,,,,立,,,新,
51,2026,id02_02_02,青森２区,-,3,30016,15.7,金濱亨,,,,国,,,新,
51,2026,id02_02_02,青森２区,-,3,5909,3.1,久保将,,,,共,,,新,
51,2026,id02_02_03,青森３区,当,1,83547,52.3,木村次郎,,,3,自,,,元,(維)
51,2026,id02_02_03,青森３区,-,3,67604,42.3,岡田華子,,,1,立,,,前,
51,2026,id02_02_03,青森３区,-,3,8570,5.4,佐原若子,,,1,れ,,,前,
51,2026,,岩手１区,当,1,73209,44.2,階猛,,,8,立,,,前,
51,2026,,岩手１区,比当,2,67811,40.9,米内紘正,,,1,自,,,新,(維)
51,2026,,岩手１区,-,3,12233,7.4,佐々木大成,,,,参,,,新,
51,2026,,岩手１区,-,3,10448,6.3,吉田恭子,,,,共,,,新,
51,2026,,岩手１区,-,3,2080,1.3,小笠原勇治,,,,無,,,新,
51,2026,id02_03_02,岩手２区,当,1,123711,64.8,鈴木俊一,,,12,自,,,前,
51,2026,id02_03_02,岩手２区,比当,2,67294,35.2,佐々木真琴,,,1,国,,,新,
51,2026,id02_03_03,岩手３区,当,1,102578,48.6,藤原崇,,,5,自,,,元,
51,2026,id02_03_03,岩手３区,-,3,78731,37.3,小沢一郎,,,19,立,,,前,
51,2026,id02_03_03,岩手３区,-,3,29831,14.1,及川泰輔,,,,参,,,新,
51,2026,id02_04_01,宮城１区,当,1,110185,45,土井亨,,,6,自,,,元,
51,2026,id02_04_01,宮城１区,-,3,78106,31.9,岡本章子,,,3,立,,,前,
51,2026,id02_04_01,宮城１区,-,3,31664,12.9,ローレンス綾子,,,,参,,,新,
51,2026,id02_04_01,宮城１区,-,3,15246,6.2,高橋浩司,,,,維,,,新,
51,2026,id02_04_01,宮城１区,-,3,9547,3.9,中嶋廉,,,,共,,,新,
51,2026,id02_04_02,宮城２区,当,1,101364,41.4,渡辺勝幸,,,1,自,,,新,
51,2026,id02_04_02,宮城２区,-,3,73695,30.1,鎌田さゆり,,,4,立,,,前,
51,2026,id02_04_02,宮城２区,比当,2,36086,14.7,和田政宗,,,1,参,,,新,
51,2026,id02_04_02,宮城２区,-,3,23237,9.5,佐藤理々香,,,,国,,,新,
51,2026,id02_04_02,宮城２区,-,3,10394,4.2,早坂敦,,,1,維,,,元,
51,2026,id02_04_03,宮城３区,当,1,83705,54.7,西村明宏,,,7,自,,,元,(維)
51,2026,id02_04_03,宮城３区,-,3,47303,30.9,柳沢剛,,,1,立,,,前,
51,2026,id02_04_03,宮城３区,-,3,17440,11.4,林萌子,,,,参,,,新,
51,2026,id02_04_03,宮城３区,-,3,3412,2.2,結城孝,,,,無,,,新,
51,2026,id02_04_03,宮城３区,-,3,1121,0.7,浅田晃司,,,,無,,,新,
51,2026,id02_04_04,宮城４区,当,1,124250,57.1,森下千里,,,2,自,,,前,
51,2026,id02_04_04,宮城４区,-,3,78671,36.2,安住淳,,,10,立,,,前,
51,2026,id02_04_04,宮城４区,-,3,14494,6.7,佐野誠,,,,参,,,新,
51,2026,id02_04_05,宮城５区,当,1,138094,77.4,小野寺五典,,,10,自,,,前,
51,2026,id02_04_05,宮城５区,-,3,30691,17.2,境恒春,,,,立,,,新,
51,2026,id02_04_05,宮城５区,-,3,9698,5.4,結城豊,,,,共,,,新,
51,2026,id02_05_01,秋田１区,当,1,65940,46.5,冨樫博之,,,6,自,,,前,
51,2026,id02_05_01,秋田１区,-,3,25510,18,木村佐知子,,,,国,,,新,
51,2026,id02_05_01,秋田１区,-,3,22665,16,早川周作,,,,立,,,新,
51,2026,id02_05_01,秋田１区,-,3,14843,10.5,松浦大悟,,,,維,,,新,
51,2026,id02_05_01,秋田１区,-,3,7645,5.4,佐藤美和子,,,,参,,,新,
51,2026,id02_05_01,秋田１区,-,3,5246,3.7,鈴木知,,,,共,,,新,
51,2026,id02_05_02,秋田２区,当,1,70352,55,福原淳嗣,,,2,自,,,前,(維)
51,2026,id02_05_02,秋田２区,-,3,57666,45,緑川貴士,,,3,立,,,前,
51,2026,id02_05_03,秋田３区,当,1,87573,50.7,村岡敏英,,,4,国,,,前,
51,2026,id02_05_03,秋田３区,比当,2,85063,49.3,御法川信英,,,8,自,,,前,(維)
51,2026,id02_06_01,山形１区,当,1,106063,61.2,遠藤寛明,,,1,自,,,新,
51,2026,id02_06_01,山形１区,-,3,48443,28,原田和広,,,1,立,,,前,
51,2026,id02_06_01,山形１区,-,3,18692,10.8,桜田恭子,,,,参,,,新,
51,2026,id02_06_02,山形２区,当,1,124512,68.3,鈴木憲和,,,6,自,,,前,(維)
51,2026,id02_06_02,山形２区,-,3,49804,27.3,菊池大二郎,,,1,国,,,前,
51,2026,id02_06_02,山形２区,-,3,7919,4.3,岩本康嗣,,,,共,,,新,
51,2026,id02_06_03,山形３区,当,1,90730,58.2,加藤鮎子,,,5,自,,,前,(維)
51,2026,id02_06_03,山形３区,-,3,32432,20.8,落合拓磨,,,,立,,,新,
51,2026,id02_06_03,山形３区,-,3,21972,14.1,喜多恒介,,,,国,,,新,
51,2026,id02_06_03,山形３区,-,3,10770,6.9,遠藤和史,,,,参,,,新,
51,2026,id02_07_01,福島１区,当,1,99531,45.2,西山尚利,,,1,自,,,新,(維)
51,2026,id02_07_01,福島１区,比当,2,93471,42.5,金子恵美,,,5,立,,,前,
51,2026,id02_07_01,福島１区,-,3,27013,12.3,亀岡偉一,,,,無,,,新,
51,2026,id02_07_02,福島２区,当,1,128948,52,根本拓,,,2,自,,,前,(維)
51,2026,id02_07_02,福島２区,-,3,90146,36.4,玄葉光一郎,,,11,立,,,前,
51,2026,id02_07_02,福島２区,-,3,20645,8.3,大山里幸子,,,,参,,,新,
51,2026,id02_07_02,福島２区,-,3,6395,2.6,丸本由美子,,,,共,,,新,
51,2026,id02_07_02,福島２区,-,3,1780,0.7,遠藤雄大,,,,無,,,新,
51,2026,id02_07_03,福島３区,当,1,107649,57,上杉謙太郎,,,3,自,,,元,(維)
51,2026,id02_07_03,福島３区,-,3,77011,40.8,小熊慎司,,,5,立,,,前,
51,2026,id02_07_03,福島３区,-,3,4084,2.2,金山屯,,,,無,,,新,
51,2026,id02_07_04,福島４区,当,1,100795,49.3,坂本竜太郎,,,2,自,,,前,(維)
51,2026,id02_07_04,福島４区,-,3,54672,26.8,斎藤裕喜,,,1,立,,,前,
51,2026,id02_07_04,福島４区,-,3,38539,18.9,山口洋太,,,,国,,,新,
51,2026,id02_07_04,福島４区,-,3,10254,5,熊谷智,,,,共,,,新,
51,2026,id03_08_01,茨城１区,当,1,87570,41.6,田所嘉徳,,,6,自,,,前,(維)
51,2026,id03_08_01,茨城１区,-,3,84703,40.3,福島伸享,,,4,無,,,前,
51,2026,id03_08_01,茨城１区,-,3,25327,12,川端絢美,,,,参,,,新,
51,2026,id03_08_01,茨城１区,-,3,12842,6.1,大内久美子,,,,共,,,新,
51,2026,id03_08_02,茨城２区,当,1,74491,54.2,額賀福志郎,,,15,自,,,前,(維)
51,2026,id03_08_02,茨城２区,-,3,30482,22.2,小沼巧,,,,立,,,新,
51,2026,id03_08_02,茨城２区,-,3,16450,12,谷川祐一,,,,国,,,新,
51,2026,id03_08_02,茨城２区,-,3,16132,11.7,宮内匠,,,,参,,,新,
51,2026,id03_08_03,茨城３区,当,1,103231,51.3,葉梨康弘,,,8,自,,,前,(維)
51,2026,id03_08_03,茨城３区,-,3,56143,27.9,梶岡博樹,,,,立,,,新,
51,2026,id03_08_03,茨城３区,-,3,31880,15.8,斎藤真衣,,,,参,,,新,
51,2026,id03_08_03,茨城３区,-,3,10008,5,加川裕美,,,,れ,,,新,
51,2026,id03_08_04,茨城４区,当,1,106286,83.1,梶山弘志,,,10,自,,,前,(維)
51,2026,id03_08_04,茨城４区,-,3,21610,16.9,吉田翔,,,,共,,,新,
51,2026,id03_08_05,茨城５区,当,1,70438,60.4,浅野哲,,,4,国,,,前,
51,2026,id03_08_05,茨城５区,比当,2,46141,39.6,鈴木拓海,,,1,自,,,新,
51,2026,id03_08_06,茨城６区,当,1,107388,43.2,国光文乃,,,4,自,,,前,(維)
51,2026,id03_08_06,茨城６区,-,3,104844,42.2,青山大人,,,3,無,,,前,
51,2026,id03_08_06,茨城６区,-,3,23443,9.4,堀越麻紀,,,,参,,,新,
51,2026,id03_08_06,茨城６区,-,3,9902,4,稲葉英樹,,,,共,,,新,
51,2026,id03_08_06,茨城６区,-,3,2982,1.2,中村吉男,,,,無,,,新,
51,2026,id03_08_07,茨城７区,当,1,84930,52.5,中村勇太,,,2,無,,,前,
51,2026,id03_08_07,茨城７区,比当,2,76700,47.5,永岡桂子,,,8,自,,,前,(維)
51,2026,id03_09_01,栃木１区,当,1,85199,40.5,船田元,,,15,自,,,前,
51,2026,id03_09_01,栃木１区,-,3,45243,21.5,小池篤史,,,,立,,,新,
51,2026,id03_09_01,栃木１区,比当,2,41233,19.6,柏倉祐司,,,2,維,,,元,
51,2026,id03_09_01,栃木１区,-,3,29337,14,大森紀明,,,,参,,,新,
51,2026,id03_09_01,栃木１区,-,3,6452,3.1,青木弘,,,,共,,,新,
51,2026,id03_09_01,栃木１区,-,3,2821,1.3,石川文三郎,,,,無,,,新,
51,2026,id03_09_02,栃木２区,当,1,66681,51.8,五十嵐清,,,3,自,,,前,
51,2026,id03_09_02,栃木２区,-,3,45129,35.1,福田昭夫,,,7,立,,,前,
51,2026,id03_09_02,栃木２区,-,3,16827,13.1,藤田久美,,,,参,,,新,
51,2026,id03_09_03,栃木３区,当,1,58483,43.9,渡辺真太朗,,,1,無,,,新,
51,2026,id03_09_03,栃木３区,比当,2,53975,40.6,簗和生,,,6,自,,,前,
51,2026,id03_09_03,栃木３区,-,3,20611,15.5,伊賀央,,,,立,,,新,
51,2026,id03_09_04,栃木４区,当,1,87743,47.1,石坂太,,,1,自,,,新,(維)
51,2026,id03_09_04,栃木４区,-,3,74465,39.9,藤岡隆雄,,,2,立,,,前,
51,2026,id03_09_04,栃木４区,-,3,20768,11.1,野口智子,,,,参,,,新,
51,2026,id03_09_04,栃木４区,-,3,3456,1.9,大貫学,,,,無,,,新,
51,2026,id03_09_05,栃木５区,当,1,110743,68.2,茂木敏充,,,12,自,,,前,(維)
51,2026,id03_09_05,栃木５区,-,3,19626,12.1,寺田和史,,,,国,,,新,
51,2026,id03_09_05,栃木５区,-,3,16713,10.3,宮本陽介,,,,参,,,新,
51,2026,id03_09_05,栃木５区,-,3,15315,9.4,岡村恵子,,,,共,,,新,
51,2026,id03_10_01,群馬１区,当,1,103316,61.6,中曽根康隆,,,4,自,,,前,(維)
51,2026,id03_10_01,群馬１区,-,3,48324,28.8,河村正剛,,,,立,,,新,
51,2026,id03_10_01,群馬１区,-,3,15962,9.5,店橋世津子,,,,共,,,新,
51,2026,id03_10_02,群馬２区,当,1,84167,52.7,井野俊郎,,,6,自,,,前,
51,2026,id03_10_02,群馬２区,-,3,22227,13.9,原和隆,,,,国,,,新,
51,2026,id03_10_02,群馬２区,-,3,19435,12.2,石関貴史,,,4,無,,,元,
51,2026,id03_10_02,群馬２区,-,3,16041,10.1,熊井戸園子,,,,参,,,新,
51,2026,id03_10_02,群馬２区,-,3,10254,6.4,高橋保,,,,共,,,新,
51,2026,id03_10_02,群馬２区,-,3,7471,4.7,伊藤純子,,,,保,,,新,
51,2026,id03_10_03,群馬３区,当,1,96283,61.5,笹川博義,,,6,自,,,前,(維)
51,2026,id03_10_03,群馬３区,-,3,60204,38.5,長谷川嘉一,,,2,立,,,前,
51,2026,id03_10_04,群馬４区,当,1,84938,53.4,福田達夫,,,6,自,,,前,
51,2026,id03_10_04,群馬４区,比当,2,35906,22.6,青木ひとみ,,,1,参,,,新,
51,2026,id03_10_04,群馬４区,-,3,28627,18,山田博規,,,,立,,,新,
51,2026,id03_10_04,群馬４区,-,3,9556,6,伊藤達也,,,,共,,,新,
51,2026,id03_10_05,群馬５区,当,1,107356,68.6,小渕優子,,,10,自,,,前,(維)
51,2026,id03_10_05,群馬５区,-,3,49187,31.4,木暮智貴,,,,参,,,新,
51,2026,id03_11_01,埼玉１区,当,1,121002,55.7,村井英樹,,,6,自,,,前,
51,2026,id03_11_01,埼玉１区,-,3,67980,31.3,武正公一,,,7,立,,,前,
51,2026,id03_11_01,埼玉１区,-,3,21329,9.8,菅又士廊,,,,参,,,新,
51,2026,id03_11_01,埼玉１区,-,3,7115,3.3,羽田一樹,,,,無,,,新,
51,2026,id03_11_02,埼玉２区,当,1,75209,41.8,新藤義孝,,,10,自,,,前,
51,2026,id03_11_02,埼玉２区,-,3,45521,25.3,細谷勇人,,,,国,,,新,
51,2026,id03_11_02,埼玉２区,-,3,31075,17.3,菅野静華,,,,参,,,新,
51,2026,id03_11_02,埼玉２区,-,3,28187,15.7,高橋英明,,,2,維,,,前,
51,2026,id03_11_03,埼玉３区,当,1,96335,52.2,黄川田仁志,,,6,自,,,前,(維)
51,2026,id03_11_03,埼玉３区,-,3,60430,32.7,竹内千春,,,1,立,,,前,
51,2026,id03_11_03,埼玉３区,-,3,27801,15.1,中村尚子,,,,参,,,新,
51,2026,id03_11_04,埼玉４区,当,1,110312,52.9,穂坂泰,,,4,自,,,前,
51,2026,id03_11_04,埼玉４区,-,3,56582,27.1,岸田光広,,,1,国,,,前,
51,2026,id03_11_04,埼玉４区,-,3,25501,12.2,工藤薫,,,,共,,,新,
51,2026,id03_11_04,埼玉４区,-,3,16072,7.7,伊勢田享子,,,,維,,,新,
51,2026,id03_11_05,埼玉５区,当,1,104836,47.4,井原隆,,,1,自,,,新,
51,2026,id03_11_05,埼玉５区,-,3,90795,41,枝野幸男,,,11,立,,,前,
51,2026,id03_11_05,埼玉５区,-,3,25775,11.6,飯塚佳佑,,,,参,,,新,
51,2026,id03_11_06,埼玉６区,当,1,91049,41,尾花瑛仁,,,1,自,,,新,
51,2026,id03_11_06,埼玉６区,比当,2,81509,36.7,大島敦,,,10,立,,,前,
51,2026,id03_11_06,埼玉６区,-,3,21078,9.5,長島美子,,,,参,,,新,
51,2026,id03_11_06,埼玉６区,-,3,15561,7,秋山もえ,,,,共,,,新,
51,2026,id03_11_06,埼玉６区,-,3,12958,5.8,津田賢伯,,,,維,,,新,
51,2026,id03_11_07,埼玉７区,当,1,107470,57.2,中野英幸,,,3,自,,,前,(維)
51,2026,id03_11_07,埼玉７区,-,3,80433,42.8,小宮山泰子,,,8,立,,,前,
51,2026,id03_11_08,埼玉８区,当,1,118529,52.4,柴山昌彦,,,9,自,,,前,(維)
51,2026,id03_11_08,埼玉８区,-,3,67825,30,市来伴子,,,1,立,,,前,
51,2026,id03_11_08,埼玉８区,-,3,39928,17.6,岡田静佳,,,,無,,,新,
51,2026,id03_11_09,埼玉９区,当,1,112062,55,大塚拓,,,6,自,,,元,(維)
51,2026,id03_11_09,埼玉９区,-,3,91805,45,杉村慎治,,,1,立,,,前,
51,2026,id03_11_10,埼玉１０区,当,1,95847,55.3,山口晋,,,2,自,,,元,(維)
51,2026,id03_11_10,埼玉１０区,-,3,77485,44.7,坂本祐之輔,,,4,立,,,前,
51,2026,id03_11_11,埼玉１１区,当,1,88744,53.4,小泉龍司,,,9,自,,,前,(維)
51,2026,id03_11_11,埼玉１１区,-,3,32508,19.5,島田誠,,,,立,,,新,
51,2026,id03_11_11,埼玉１１区,-,3,19174,11.5,布施卓人,,,,国,,,新,
51,2026,id03_11_11,埼玉１１区,-,3,16744,10.1,甲斐隆,,,,参,,,新,
51,2026,id03_11_11,埼玉１１区,-,3,9156,5.5,柿沼遥輝,,,,共,,,新,
51,2026,id03_11_12,埼玉１２区,当,1,102382,55.8,野中厚,,,6,自,,,前,(維)
51,2026,id03_11_12,埼玉１２区,-,3,81103,44.2,森田俊和,,,3,立,,,前,
51,2026,id03_11_13,埼玉１３区,当,1,75992,39.3,三ツ林裕巳,,,5,自,,,元,(維)
51,2026,id03_11_13,埼玉１３区,比当,2,69464,36,橋本幹彦,,,2,国,,,前,
51,2026,id03_11_13,埼玉１３区,-,3,17675,9.2,杉山鎮夫,,,,参,,,新,
51,2026,id03_11_13,埼玉１３区,-,3,16713,8.7,高井崇志,,,4,れ,,,前,
51,2026,id03_11_13,埼玉１３区,-,3,13305,6.9,沢口千枝子,,,,共,,,新,
51,2026,id03_11_14,埼玉１４区,当,1,77481,40.7,藤田誠,,,1,自,,,新,(維)
51,2026,id03_11_14,埼玉１４区,比当,2,70386,37,鈴木義弘,,,5,国,,,前,
51,2026,id03_11_14,埼玉１４区,-,3,23824,12.5,雨宮裕子,,,,参,,,新,
51,2026,id03_11_14,埼玉１４区,-,3,18732,9.8,苗村京子,,,,共,,,新,
51,2026,id03_11_15,埼玉１５区,当,1,114320,52.3,田中良生,,,7,自,,,前,
